id,(Intercept),GroupDiabetes
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_B,3.645434708634613e-4,0.05082911492829598
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;g__Lawsonibacter,0.002688964765140306,0.04000953978417367
d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Stercorousia,1.8728786408181733e-8,1.8902212567480962e-7
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Clostridiales;f__Clostridiaceae_222000;g__Dwaynesavagella,0.0012516590864963832,0.8094877334995243
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;g__Dysosmobacter,0.0038651831062171804,0.5618883319953671
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Anaerotignaceae;__,0.06791720875041903,0.9114397678945615
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,0.6667527128769981,2.394381920629261e-4
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Bovifimicola,0.34061071633615675,0.9184814432346802
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__CAG-272;g__Avispirillum,4.798871167959377e-44,0.0025187651540961075
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__JAGBWK01,0.19911857045333323,0.0654657541412655
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__UBA644;g__UBA644,0.40225557986922117,0.9303976715382426
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia_B,0.03850040213571767,0.0073898237237182895
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Otoolea_134526,0.5740337210960971,0.2196976610769276
d__Bacteria;__;__;__;__;__,0.005338758493057679,6.056767934218619e-6
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;__;__,0.0035149813729012636,7.545726223001071e-4
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;g__Vescimonas,0.005664215702730305,0.8671134651889554
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_S,0.036898446809387385,0.003586904427117643
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Staphylococcales;f__Staphylococcaceae;__,3.6454347086345776e-4,7.566547702299244e-4
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E,0.11827748902474862,0.20825173469124095
d__Bacteria;p__Bacillota_B_370539;c__Dehalobacteriia;o__Dehalobacteriales;f__Dehalobacteriaceae;g__,0.03739744633857106,0.2132703043033003
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus,3.645434708634613e-4,4.587195102228314e-5
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus_A_77030,0.007950512097652799,0.03899548331606979
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;g__Faecousia,0.5968416472316886,0.045064938806972
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Christensenellales;f__Borkfalkiaceae;g__,0.11076575658057061,0.7136394179052516
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter,0.002988164097630475,0.5005425146226653
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Christensenellales;f__UBA1242;g__UBA7862,0.05450661985956627,0.004570744059260729
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_J,0.4981454569899267,0.19429822600711516
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus,0.14381712322515658,0.3637475731187483
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Peptostreptococcales;f__Anaerovoracaceae;g__,0.378989999813448,0.1485277031785796
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;g__Merdimmobilis,0.23539252984947612,0.5032113834761878
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;__,0.05819592118272231,0.03384627447106245
